
Tempo total de execução: 0.561961 segundo(s).

Origem: 1 	 Destino: 0 	 Distância: 100000000
Origem: 1 	 Destino: 545 	 Distância: 275
Origem: 1 	 Destino: 546 	 Distância: 280
Origem: 1 	 Destino: 547 	 Distância: 285
Origem: 1 	 Destino: 548 	 Distância: 290
Origem: 1 	 Destino: 549 	 Distância: 295
Origem: 1 	 Destino: 550 	 Distância: 300
Origem: 1 	 Destino: 551 	 Distância: 305
Origem: 1 	 Destino: 552 	 Distância: 310
Origem: 1 	 Destino: 553 	 Distância: 315
Origem: 1 	 Destino: 554 	 Distância: 320
Origem: 1 	 Destino: 555 	 Distância: 325
Origem: 1 	 Destino: 556 	 Distância: 330
Origem: 1 	 Destino: 557 	 Distância: 335
Origem: 1 	 Destino: 558 	 Distância: 340
Origem: 1 	 Destino: 559 	 Distância: 345
Origem: 1 	 Destino: 560 	 Distância: 350
Origem: 1 	 Destino: 561 	 Distância: 355
Origem: 1 	 Destino: 562 	 Distância: 360
Origem: 1 	 Destino: 563 	 Distância: 365
Origem: 1 	 Destino: 564 	 Distância: 370
Origem: 1 	 Destino: 565 	 Distância: 375
Origem: 1 	 Destino: 566 	 Distância: 380
Origem: 1 	 Destino: 567 	 Distância: 385
Origem: 1 	 Destino: 568 	 Distância: 390
Origem: 1 	 Destino: 569 	 Distância: 100000000
Origem: 1 	 Destino: 570 	 Distância: 100000000
Origem: 1 	 Destino: 571 	 Distância: 100000000
Origem: 1 	 Destino: 572 	 Distância: 100000000
Origem: 1 	 Destino: 573 	 Distância: 100000000
Origem: 1 	 Destino: 574 	 Distância: 100000000
Origem: 1 	 Destino: 575 	 Distância: 100000000
Origem: 1 	 Destino: 576 	 Distância: 243
Origem: 1 	 Destino: 577 	 Distância: 248
Origem: 1 	 Destino: 578 	 Distância: 253
Origem: 1 	 Destino: 579 	 Distância: 258
Origem: 1 	 Destino: 580 	 Distância: 263
Origem: 1 	 Destino: 581 	 Distância: 268
Origem: 1 	 Destino: 582 	 Distância: 273
Origem: 1 	 Destino: 583 	 Distância: 278
Origem: 1 	 Destino: 584 	 Distância: 283
Origem: 1 	 Destino: 585 	 Distância: 288
Origem: 1 	 Destino: 586 	 Distância: 293
Origem: 1 	 Destino: 587 	 Distância: 298
Origem: 1 	 Destino: 588 	 Distância: 303
Origem: 1 	 Destino: 589 	 Distância: 308
Origem: 1 	 Destino: 590 	 Distância: 313
Origem: 1 	 Destino: 591 	 Distância: 318
Origem: 1 	 Destino: 592 	 Distância: 323
Origem: 1 	 Destino: 593 	 Distância: 328
Origem: 1 	 Destino: 594 	 Distância: 333
Origem: 1 	 Destino: 595 	 Distância: 338
Origem: 1 	 Destino: 596 	 Distância: 343
Origem: 1 	 Destino: 597 	 Distância: 348
Origem: 1 	 Destino: 598 	 Distância: 353
Origem: 1 	 Destino: 599 	 Distância: 358
Origem: 1 	 Destino: 600 	 Distância: 363
Origem: 1 	 Destino: 601 	 Distância: 368
Origem: 1 	 Destino: 602 	 Distância: 373
Origem: 1 	 Destino: 603 	 Distância: 378
Origem: 1 	 Destino: 604 	 Distância: 383
Origem: 1 	 Destino: 605 	 Distância: 388
Origem: 1 	 Destino: 606 	 Distância: 393
Origem: 1 	 Destino: 607 	 Distância: 398
Origem: 1 	 Destino: 608 	 Distância: 403
Origem: 1 	 Destino: 609 	 Distância: 100000000
Origem: 1 	 Destino: 610 	 Distância: 100000000
Origem: 1 	 Destino: 611 	 Distância: 100000000
Origem: 1 	 Destino: 612 	 Distância: 100000000
Origem: 1 	 Destino: 613 	 Distância: 100000000
Origem: 1 	 Destino: 614 	 Distância: 100000000
Origem: 1 	 Destino: 615 	 Distância: 100000000
Origem: 1 	 Destino: 616 	 Distância: 100000000
Origem: 1 	 Destino: 617 	 Distância: 266
Origem: 1 	 Destino: 618 	 Distância: 271
Origem: 1 	 Destino: 619 	 Distância: 276
Origem: 1 	 Destino: 620 	 Distância: 281
Origem: 1 	 Destino: 621 	 Distância: 286
Origem: 1 	 Destino: 622 	 Distância: 291
Origem: 1 	 Destino: 623 	 Distância: 296
Origem: 1 	 Destino: 624 	 Distância: 301
Origem: 1 	 Destino: 625 	 Distância: 306
Origem: 1 	 Destino: 626 	 Distância: 311
Origem: 1 	 Destino: 627 	 Distância: 316
Origem: 1 	 Destino: 628 	 Distância: 321
Origem: 1 	 Destino: 629 	 Distância: 326
Origem: 1 	 Destino: 630 	 Distância: 331
Origem: 1 	 Destino: 631 	 Distância: 336
Origem: 1 	 Destino: 632 	 Distância: 341
Origem: 1 	 Destino: 633 	 Distância: 346
Origem: 1 	 Destino: 634 	 Distância: 351
Origem: 1 	 Destino: 635 	 Distância: 356
Origem: 1 	 Destino: 636 	 Distância: 361
Origem: 1 	 Destino: 637 	 Distância: 366
Origem: 1 	 Destino: 638 	 Distância: 371
Origem: 1 	 Destino: 639 	 Distância: 376
Origem: 1 	 Destino: 640 	 Distância: 381
Origem: 1 	 Destino: 641 	 Distância: 391
Origem: 1 	 Destino: 642 	 Distância: 396
Origem: 1 	 Destino: 643 	 Distância: 401
Origem: 1 	 Destino: 644 	 Distância: 406
Origem: 1 	 Destino: 645 	 Distância: 411
Origem: 1 	 Destino: 646 	 Distância: 100000000
Origem: 1 	 Destino: 647 	 Distância: 100000000
Origem: 1 	 Destino: 648 	 Distância: 100000000
Origem: 1 	 Destino: 649 	 Distância: 100000000
Origem: 1 	 Destino: 650 	 Distância: 100000000
Origem: 1 	 Destino: 651 	 Distância: 100000000
Origem: 1 	 Destino: 652 	 Distância: 100000000
Origem: 1 	 Destino: 653 	 Distância: 100000000
Origem: 1 	 Destino: 654 	 Distância: 279
Origem: 1 	 Destino: 655 	 Distância: 284
Origem: 1 	 Destino: 656 	 Distância: 289
Origem: 1 	 Destino: 657 	 Distância: 294
Origem: 1 	 Destino: 658 	 Distância: 299
Origem: 1 	 Destino: 659 	 Distância: 319
Origem: 1 	 Destino: 660 	 Distância: 324
Origem: 1 	 Destino: 661 	 Distância: 329
Origem: 1 	 Destino: 662 	 Distância: 334
Origem: 1 	 Destino: 663 	 Distância: 339
Origem: 1 	 Destino: 664 	 Distância: 344
Origem: 1 	 Destino: 665 	 Distância: 349
Origem: 1 	 Destino: 666 	 Distância: 354
Origem: 1 	 Destino: 667 	 Distância: 359
Origem: 1 	 Destino: 668 	 Distância: 364
Origem: 1 	 Destino: 669 	 Distância: 369
Origem: 1 	 Destino: 670 	 Distância: 374
Origem: 1 	 Destino: 671 	 Distância: 379
Origem: 1 	 Destino: 672 	 Distância: 384
Origem: 1 	 Destino: 673 	 Distância: 394
Origem: 1 	 Destino: 674 	 Distância: 404
Origem: 1 	 Destino: 675 	 Distância: 409
Origem: 1 	 Destino: 676 	 Distância: 414
Origem: 1 	 Destino: 677 	 Distância: 419
Origem: 1 	 Destino: 678 	 Distância: 424
Origem: 1 	 Destino: 679 	 Distância: 100000000
Origem: 1 	 Destino: 680 	 Distância: 100000000
Origem: 1 	 Destino: 681 	 Distância: 100000000
Origem: 1 	 Destino: 682 	 Distância: 100000000
Origem: 1 	 Destino: 683 	 Distância: 100000000
Origem: 1 	 Destino: 684 	 Distância: 100000000
Origem: 1 	 Destino: 685 	 Distância: 100000000
Origem: 1 	 Destino: 686 	 Distância: 297
Origem: 1 	 Destino: 687 	 Distância: 302
Origem: 1 	 Destino: 688 	 Distância: 307
Origem: 1 	 Destino: 689 	 Distância: 312
Origem: 1 	 Destino: 690 	 Distância: 317
Origem: 1 	 Destino: 691 	 Distância: 322
Origem: 1 	 Destino: 692 	 Distância: 327
Origem: 1 	 Destino: 693 	 Distância: 332
Origem: 1 	 Destino: 694 	 Distância: 337
Origem: 1 	 Destino: 695 	 Distância: 357
Origem: 1 	 Destino: 696 	 Distância: 362
Origem: 1 	 Destino: 697 	 Distância: 367
Origem: 1 	 Destino: 698 	 Distância: 372
Origem: 1 	 Destino: 699 	 Distância: 377
Origem: 1 	 Destino: 700 	 Distância: 382
Origem: 1 	 Destino: 701 	 Distância: 387
Origem: 1 	 Destino: 702 	 Distância: 392
Origem: 1 	 Destino: 703 	 Distância: 397
Origem: 1 	 Destino: 704 	 Distância: 407
Origem: 1 	 Destino: 705 	 Distância: 412
Origem: 1 	 Destino: 706 	 Distância: 417
Origem: 1 	 Destino: 707 	 Distância: 422
Origem: 1 	 Destino: 708 	 Distância: 427
Origem: 1 	 Destino: 709 	 Distância: 437
Origem: 1 	 Destino: 710 	 Distância: 442
Origem: 1 	 Destino: 711 	 Distância: 100000000
Origem: 1 	 Destino: 712 	 Distância: 100000000
Origem: 1 	 Destino: 713 	 Distância: 100000000
Origem: 1 	 Destino: 714 	 Distância: 100000000
Origem: 1 	 Destino: 715 	 Distância: 100000000
Origem: 1 	 Destino: 716 	 Distância: 100000000
Origem: 1 	 Destino: 717 	 Distância: 100000000
Origem: 1 	 Destino: 718 	 Distância: 310
Origem: 1 	 Destino: 719 	 Distância: 330
Origem: 1 	 Destino: 720 	 Distância: 335
Origem: 1 	 Destino: 721 	 Distância: 340
Origem: 1 	 Destino: 722 	 Distância: 345
Origem: 1 	 Destino: 723 	 Distância: 350
Origem: 1 	 Destino: 724 	 Distância: 355
Origem: 1 	 Destino: 725 	 Distância: 360
Origem: 1 	 Destino: 726 	 Distância: 365
Origem: 1 	 Destino: 727 	 Distância: 370
Origem: 1 	 Destino: 728 	 Distância: 375
Origem: 1 	 Destino: 729 	 Distância: 380
Origem: 1 	 Destino: 730 	 Distância: 385
Origem: 1 	 Destino: 731 	 Distância: 390
Origem: 1 	 Destino: 732 	 Distância: 395
Origem: 1 	 Destino: 733 	 Distância: 400
Origem: 1 	 Destino: 734 	 Distância: 405
Origem: 1 	 Destino: 735 	 Distância: 410
Origem: 1 	 Destino: 736 	 Distância: 415
Origem: 1 	 Destino: 737 	 Distância: 420
Origem: 1 	 Destino: 738 	 Distância: 425
Origem: 1 	 Destino: 739 	 Distância: 430
Origem: 1 	 Destino: 740 	 Distância: 435
Origem: 1 	 Destino: 741 	 Distância: 440
Origem: 1 	 Destino: 742 	 Distância: 450
Origem: 1 	 Destino: 743 	 Distância: 455
Origem: 1 	 Destino: 744 	 Distância: 100000000
Origem: 1 	 Destino: 745 	 Distância: 100000000
Origem: 1 	 Destino: 746 	 Distância: 100000000
Origem: 1 	 Destino: 747 	 Distância: 100000000
Origem: 1 	 Destino: 748 	 Distância: 100000000
Origem: 1 	 Destino: 749 	 Distância: 100000000
Origem: 1 	 Destino: 750 	 Distância: 100000000
Origem: 1 	 Destino: 751 	 Distância: 100000000
Origem: 1 	 Destino: 752 	 Distância: 100000000
Origem: 1 	 Destino: 753 	 Distância: 100000000
Origem: 1 	 Destino: 754 	 Distância: 323
Origem: 1 	 Destino: 755 	 Distância: 328
Origem: 1 	 Destino: 756 	 Distância: 333
Origem: 1 	 Destino: 757 	 Distância: 338
Origem: 1 	 Destino: 758 	 Distância: 343
Origem: 1 	 Destino: 759 	 Distância: 348
Origem: 1 	 Destino: 760 	 Distância: 353
Origem: 1 	 Destino: 761 	 Distância: 358
Origem: 1 	 Destino: 762 	 Distância: 363
Origem: 1 	 Destino: 763 	 Distância: 368
Origem: 1 	 Destino: 764 	 Distância: 373
Origem: 1 	 Destino: 765 	 Distância: 378
Origem: 1 	 Destino: 766 	 Distância: 383
Origem: 1 	 Destino: 767 	 Distância: 393
Origem: 1 	 Destino: 768 	 Distância: 398
Origem: 1 	 Destino: 769 	 Distância: 403
Origem: 1 	 Destino: 770 	 Distância: 408
Origem: 1 	 Destino: 771 	 Distância: 413
Origem: 1 	 Destino: 772 	 Distância: 418
Origem: 1 	 Destino: 773 	 Distância: 423
Origem: 1 	 Destino: 774 	 Distância: 428
Origem: 1 	 Destino: 775 	 Distância: 433
Origem: 1 	 Destino: 776 	 Distância: 438
Origem: 1 	 Destino: 777 	 Distância: 443
Origem: 1 	 Destino: 778 	 Distância: 448
Origem: 1 	 Destino: 779 	 Distância: 453
Origem: 1 	 Destino: 780 	 Distância: 458
Origem: 1 	 Destino: 781 	 Distância: 463
Origem: 1 	 Destino: 782 	 Distância: 468
Origem: 1 	 Destino: 783 	 Distância: 100000000
Origem: 1 	 Destino: 784 	 Distância: 100000000
Origem: 1 	 Destino: 785 	 Distância: 100000000
Origem: 1 	 Destino: 786 	 Distância: 100000000
Origem: 1 	 Destino: 787 	 Distância: 100000000
Origem: 1 	 Destino: 788 	 Distância: 100000000
Origem: 1 	 Destino: 789 	 Distância: 100000000
Origem: 1 	 Destino: 790 	 Distância: 100000000
Origem: 1 	 Destino: 791 	 Distância: 100000000
Origem: 1 	 Destino: 792 	 Distância: 100000000
Origem: 1 	 Destino: 793 	 Distância: 336
Origem: 1 	 Destino: 794 	 Distância: 341
Origem: 1 	 Destino: 795 	 Distância: 346
Origem: 1 	 Destino: 796 	 Distância: 351
Origem: 1 	 Destino: 797 	 Distância: 356
Origem: 1 	 Destino: 798 	 Distância: 361
Origem: 1 	 Destino: 799 	 Distância: 366
Origem: 1 	 Destino: 800 	 Distância: 371
Origem: 1 	 Destino: 801 	 Distância: 376
Origem: 1 	 Destino: 802 	 Distância: 381
Origem: 1 	 Destino: 803 	 Distância: 386
Origem: 1 	 Destino: 804 	 Distância: 391
Origem: 1 	 Destino: 805 	 Distância: 396
Origem: 1 	 Destino: 806 	 Distância: 406
Origem: 1 	 Destino: 807 	 Distância: 411
Origem: 1 	 Destino: 808 	 Distância: 416
Origem: 1 	 Destino: 809 	 Distância: 421
Origem: 1 	 Destino: 810 	 Distância: 426
Origem: 1 	 Destino: 811 	 Distância: 431
Origem: 1 	 Destino: 812 	 Distância: 436
Origem: 1 	 Destino: 813 	 Distância: 441
Origem: 1 	 Destino: 814 	 Distância: 446
Origem: 1 	 Destino: 815 	 Distância: 451
Origem: 1 	 Destino: 816 	 Distância: 456
Origem: 1 	 Destino: 817 	 Distância: 461
Origem: 1 	 Destino: 818 	 Distância: 466
Origem: 1 	 Destino: 819 	 Distância: 471
Origem: 1 	 Destino: 820 	 Distância: 476
Origem: 1 	 Destino: 821 	 Distância: 481
Origem: 1 	 Destino: 822 	 Distância: 100000000
Origem: 1 	 Destino: 823 	 Distância: 100000000
Origem: 1 	 Destino: 824 	 Distância: 100000000
Origem: 1 	 Destino: 825 	 Distância: 100000000
Origem: 1 	 Destino: 826 	 Distância: 100000000
Origem: 1 	 Destino: 827 	 Distância: 100000000
Origem: 1 	 Destino: 828 	 Distância: 100000000
Origem: 1 	 Destino: 829 	 Distância: 100000000
Origem: 1 	 Destino: 830 	 Distância: 100000000
Origem: 1 	 Destino: 831 	 Distância: 349
Origem: 1 	 Destino: 832 	 Distância: 354
Origem: 1 	 Destino: 833 	 Distância: 359
Origem: 1 	 Destino: 834 	 Distância: 364
Origem: 1 	 Destino: 835 	 Distância: 369
Origem: 1 	 Destino: 836 	 Distância: 374
Origem: 1 	 Destino: 837 	 Distância: 379
Origem: 1 	 Destino: 838 	 Distância: 384
Origem: 1 	 Destino: 839 	 Distância: 389
Origem: 1 	 Destino: 840 	 Distância: 394
Origem: 1 	 Destino: 841 	 Distância: 399
Origem: 1 	 Destino: 842 	 Distância: 404
Origem: 1 	 Destino: 843 	 Distância: 409
Origem: 1 	 Destino: 844 	 Distância: 414
Origem: 1 	 Destino: 845 	 Distância: 419
Origem: 1 	 Destino: 846 	 Distância: 424
Origem: 1 	 Destino: 847 	 Distância: 429
Origem: 1 	 Destino: 848 	 Distância: 434
Origem: 1 	 Destino: 849 	 Distância: 439
Origem: 1 	 Destino: 850 	 Distância: 444
Origem: 1 	 Destino: 851 	 Distância: 449
Origem: 1 	 Destino: 852 	 Distância: 454
Origem: 1 	 Destino: 853 	 Distância: 459
Origem: 1 	 Destino: 854 	 Distância: 464
Origem: 1 	 Destino: 855 	 Distância: 469
Origem: 1 	 Destino: 856 	 Distância: 474
Origem: 1 	 Destino: 857 	 Distância: 479
Origem: 1 	 Destino: 858 	 Distância: 489
Origem: 1 	 Destino: 859 	 Distância: 100000000
Origem: 1 	 Destino: 860 	 Distância: 100000000
Origem: 1 	 Destino: 861 	 Distância: 100000000
Origem: 1 	 Destino: 862 	 Distância: 100000000
Origem: 1 	 Destino: 863 	 Distância: 100000000
Origem: 1 	 Destino: 864 	 Distância: 100000000
Origem: 1 	 Destino: 865 	 Distância: 100000000
Origem: 1 	 Destino: 866 	 Distância: 100000000
Origem: 1 	 Destino: 867 	 Distância: 100000000
Origem: 1 	 Destino: 868 	 Distância: 362
Origem: 1 	 Destino: 869 	 Distância: 367
Origem: 1 	 Destino: 870 	 Distância: 372
Origem: 1 	 Destino: 871 	 Distância: 377
Origem: 1 	 Destino: 872 	 Distância: 382
Origem: 1 	 Destino: 873 	 Distância: 392
Origem: 1 	 Destino: 874 	 Distância: 397
Origem: 1 	 Destino: 875 	 Distância: 402
Origem: 1 	 Destino: 876 	 Distância: 407
Origem: 1 	 Destino: 877 	 Distância: 412
Origem: 1 	 Destino: 878 	 Distância: 417
Origem: 1 	 Destino: 879 	 Distância: 422
Origem: 1 	 Destino: 880 	 Distância: 427
Origem: 1 	 Destino: 881 	 Distância: 432
Origem: 1 	 Destino: 882 	 Distância: 437
Origem: 1 	 Destino: 883 	 Distância: 442
Origem: 1 	 Destino: 884 	 Distância: 447
Origem: 1 	 Destino: 885 	 Distância: 452
Origem: 1 	 Destino: 886 	 Distância: 457
Origem: 1 	 Destino: 887 	 Distância: 462
Origem: 1 	 Destino: 888 	 Distância: 467
Origem: 1 	 Destino: 889 	 Distância: 472
Origem: 1 	 Destino: 890 	 Distância: 477
Origem: 1 	 Destino: 891 	 Distância: 482
Origem: 1 	 Destino: 892 	 Distância: 487
Origem: 1 	 Destino: 893 	 Distância: 492
Origem: 1 	 Destino: 894 	 Distância: 502
Origem: 1 	 Destino: 895 	 Distância: 100000000
Origem: 1 	 Destino: 896 	 Distância: 100000000
Origem: 1 	 Destino: 897 	 Distância: 100000000
Origem: 1 	 Destino: 898 	 Distância: 100000000
Origem: 1 	 Destino: 899 	 Distância: 100000000
Origem: 1 	 Destino: 900 	 Distância: 100000000
Origem: 1 	 Destino: 901 	 Distância: 100000000
Origem: 1 	 Destino: 902 	 Distância: 100000000
Origem: 1 	 Destino: 903 	 Distância: 100000000
Origem: 1 	 Destino: 904 	 Distância: 375
Origem: 1 	 Destino: 905 	 Distância: 380
Origem: 1 	 Destino: 906 	 Distância: 385
Origem: 1 	 Destino: 907 	 Distância: 390
Origem: 1 	 Destino: 908 	 Distância: 395
Origem: 1 	 Destino: 909 	 Distância: 405
Origem: 1 	 Destino: 910 	 Distância: 410
Origem: 1 	 Destino: 911 	 Distância: 415
Origem: 1 	 Destino: 912 	 Distância: 420
Origem: 1 	 Destino: 913 	 Distância: 425
Origem: 1 	 Destino: 914 	 Distância: 430
Origem: 1 	 Destino: 915 	 Distância: 435
Origem: 1 	 Destino: 916 	 Distância: 440
Origem: 1 	 Destino: 917 	 Distância: 445
Origem: 1 	 Destino: 918 	 Distância: 450
Origem: 1 	 Destino: 919 	 Distância: 455
Origem: 1 	 Destino: 920 	 Distância: 460
Origem: 1 	 Destino: 921 	 Distância: 465
Origem: 1 	 Destino: 922 	 Distância: 470
Origem: 1 	 Destino: 923 	 Distância: 480
Origem: 1 	 Destino: 924 	 Distância: 485
Origem: 1 	 Destino: 925 	 Distância: 490
Origem: 1 	 Destino: 926 	 Distância: 495
Origem: 1 	 Destino: 927 	 Distância: 500
Origem: 1 	 Destino: 928 	 Distância: 505
Origem: 1 	 Destino: 929 	 Distância: 510
Origem: 1 	 Destino: 930 	 Distância: 515
Origem: 1 	 Destino: 931 	 Distância: 520
Origem: 1 	 Destino: 932 	 Distância: 100000000
Origem: 1 	 Destino: 933 	 Distância: 100000000
Origem: 1 	 Destino: 934 	 Distância: 100000000
Origem: 1 	 Destino: 935 	 Distância: 100000000
Origem: 1 	 Destino: 936 	 Distância: 100000000
Origem: 1 	 Destino: 937 	 Distância: 100000000
Origem: 1 	 Destino: 938 	 Distância: 100000000
Origem: 1 	 Destino: 939 	 Distância: 388
Origem: 1 	 Destino: 940 	 Distância: 393
Origem: 1 	 Destino: 941 	 Distância: 398
Origem: 1 	 Destino: 942 	 Distância: 408
Origem: 1 	 Destino: 943 	 Distância: 413
Origem: 1 	 Destino: 944 	 Distância: 418
Origem: 1 	 Destino: 945 	 Distância: 423
Origem: 1 	 Destino: 946 	 Distância: 428
Origem: 1 	 Destino: 947 	 Distância: 433
Origem: 1 	 Destino: 948 	 Distância: 438
Origem: 1 	 Destino: 949 	 Distância: 448
Origem: 1 	 Destino: 950 	 Distância: 453
Origem: 1 	 Destino: 951 	 Distância: 458
Origem: 1 	 Destino: 952 	 Distância: 463
Origem: 1 	 Destino: 953 	 Distância: 468
Origem: 1 	 Destino: 954 	 Distância: 473
Origem: 1 	 Destino: 955 	 Distância: 478
Origem: 1 	 Destino: 956 	 Distância: 483
Origem: 1 	 Destino: 957 	 Distância: 493
Origem: 1 	 Destino: 958 	 Distância: 498
Origem: 1 	 Destino: 959 	 Distância: 503
Origem: 1 	 Destino: 960 	 Distância: 508
Origem: 1 	 Destino: 961 	 Distância: 513
Origem: 1 	 Destino: 962 	 Distância: 518
Origem: 1 	 Destino: 963 	 Distância: 523
Origem: 1 	 Destino: 964 	 Distância: 528
Origem: 1 	 Destino: 965 	 Distância: 533
Origem: 1 	 Destino: 966 	 Distância: 100000000
Origem: 1 	 Destino: 967 	 Distância: 100000000
Origem: 1 	 Destino: 968 	 Distância: 100000000
Origem: 1 	 Destino: 969 	 Distância: 100000000
Origem: 1 	 Destino: 970 	 Distância: 100000000
Origem: 1 	 Destino: 971 	 Distância: 100000000
Origem: 1 	 Destino: 972 	 Distância: 100000000
Origem: 1 	 Destino: 973 	 Distância: 100000000
Origem: 1 	 Destino: 974 	 Distância: 100000000
Origem: 1 	 Destino: 975 	 Distância: 406
Origem: 1 	 Destino: 976 	 Distância: 411
Origem: 1 	 Destino: 977 	 Distância: 421
Origem: 1 	 Destino: 978 	 Distância: 426
Origem: 1 	 Destino: 979 	 Distância: 431
Origem: 1 	 Destino: 980 	 Distância: 436
Origem: 1 	 Destino: 981 	 Distância: 441
Origem: 1 	 Destino: 982 	 Distância: 451
Origem: 1 	 Destino: 983 	 Distância: 461
Origem: 1 	 Destino: 984 	 Distância: 466
Origem: 1 	 Destino: 985 	 Distância: 471
Origem: 1 	 Destino: 986 	 Distância: 476
Origem: 1 	 Destino: 987 	 Distância: 481
Origem: 1 	 Destino: 988 	 Distância: 486
Origem: 1 	 Destino: 989 	 Distância: 491
Origem: 1 	 Destino: 990 	 Distância: 496
Origem: 1 	 Destino: 991 	 Distância: 501
Origem: 1 	 Destino: 992 	 Distância: 506
Origem: 1 	 Destino: 993 	 Distância: 511
Origem: 1 	 Destino: 994 	 Distância: 516
Origem: 1 	 Destino: 995 	 Distância: 521
Origem: 1 	 Destino: 996 	 Distância: 526
Origem: 1 	 Destino: 997 	 Distância: 531
Origem: 1 	 Destino: 998 	 Distância: 541
Origem: 1 	 Destino: 999 	 Distância: 546
Origem: 1 	 Destino: 1000 	 Distância: 100000000
Origem: 1 	 Destino: 1001 	 Distância: 100000000
Origem: 1 	 Destino: 1002 	 Distância: 100000000
Origem: 1 	 Destino: 1003 	 Distância: 100000000
Origem: 1 	 Destino: 1004 	 Distância: 100000000
Origem: 1 	 Destino: 1005 	 Distância: 100000000
Origem: 1 	 Destino: 1006 	 Distância: 100000000
Origem: 1 	 Destino: 1007 	 Distância: 100000000
Origem: 1 	 Destino: 1008 	 Distância: 100000000
Origem: 1 	 Destino: 1009 	 Distância: 100000000
Origem: 1 	 Destino: 1010 	 Distância: 100000000
Origem: 1 	 Destino: 1011 	 Distância: 419
Origem: 1 	 Destino: 1012 	 Distância: 424
Origem: 1 	 Destino: 1013 	 Distância: 429
Origem: 1 	 Destino: 1014 	 Distância: 434
Origem: 1 	 Destino: 1015 	 Distância: 439
Origem: 1 	 Destino: 1016 	 Distância: 444
Origem: 1 	 Destino: 1017 	 Distância: 449
Origem: 1 	 Destino: 1018 	 Distância: 454
Origem: 1 	 Destino: 1019 	 Distância: 464
Origem: 1 	 Destino: 1020 	 Distância: 469
Origem: 1 	 Destino: 1021 	 Distância: 474
Origem: 1 	 Destino: 1022 	 Distância: 479
Origem: 1 	 Destino: 1023 	 Distância: 484
Origem: 1 	 Destino: 1024 	 Distância: 489
Origem: 1 	 Destino: 1025 	 Distância: 494
Origem: 1 	 Destino: 1026 	 Distância: 499
Origem: 1 	 Destino: 1027 	 Distância: 504
Origem: 1 	 Destino: 1028 	 Distância: 509
Origem: 1 	 Destino: 1029 	 Distância: 514
Origem: 1 	 Destino: 1030 	 Distância: 519
Origem: 1 	 Destino: 1031 	 Distância: 524
Origem: 1 	 Destino: 1032 	 Distância: 529
Origem: 1 	 Destino: 1033 	 Distância: 534
Origem: 1 	 Destino: 1034 	 Distância: 539
Origem: 1 	 Destino: 1035 	 Distância: 544
Origem: 1 	 Destino: 1036 	 Distância: 554
Origem: 1 	 Destino: 1037 	 Distância: 559
Origem: 1 	 Destino: 1038 	 Distância: 100000000
Origem: 1 	 Destino: 1039 	 Distância: 100000000
Origem: 1 	 Destino: 1040 	 Distância: 100000000
Origem: 1 	 Destino: 1041 	 Distância: 100000000
Origem: 1 	 Destino: 1042 	 Distância: 100000000
Origem: 1 	 Destino: 1043 	 Distância: 100000000
Origem: 1 	 Destino: 1044 	 Distância: 100000000
Origem: 1 	 Destino: 1045 	 Distância: 100000000
Origem: 1 	 Destino: 1046 	 Distância: 100000000
Origem: 1 	 Destino: 1047 	 Distância: 100000000
Origem: 1 	 Destino: 1048 	 Distância: 432
Origem: 1 	 Destino: 1049 	 Distância: 437
Origem: 1 	 Destino: 1050 	 Distância: 442
Origem: 1 	 Destino: 1051 	 Distância: 447
Origem: 1 	 Destino: 1052 	 Distância: 452
Origem: 1 	 Destino: 1053 	 Distância: 457
Origem: 1 	 Destino: 1054 	 Distância: 462
Origem: 1 	 Destino: 1055 	 Distância: 467
Origem: 1 	 Destino: 1056 	 Distância: 472
Origem: 1 	 Destino: 1057 	 Distância: 477
Origem: 1 	 Destino: 1058 	 Distância: 482
Origem: 1 	 Destino: 1059 	 Distância: 487
Origem: 1 	 Destino: 1060 	 Distância: 492
Origem: 1 	 Destino: 1061 	 Distância: 497
Origem: 1 	 Destino: 1062 	 Distância: 502
Origem: 1 	 Destino: 1063 	 Distância: 507
Origem: 1 	 Destino: 1064 	 Distância: 512
Origem: 1 	 Destino: 1065 	 Distância: 517
Origem: 1 	 Destino: 1066 	 Distância: 522
Origem: 1 	 Destino: 1067 	 Distância: 527
Origem: 1 	 Destino: 1068 	 Distância: 532
Origem: 1 	 Destino: 1069 	 Distância: 537
Origem: 1 	 Destino: 1070 	 Distância: 542
Origem: 1 	 Destino: 1071 	 Distância: 547
Origem: 1 	 Destino: 1072 	 Distância: 552
Origem: 1 	 Destino: 1073 	 Distância: 557
Origem: 1 	 Destino: 1074 	 Distância: 562
Origem: 1 	 Destino: 1075 	 Distância: 567
Origem: 1 	 Destino: 1076 	 Distância: 100000000
Origem: 1 	 Destino: 1077 	 Distância: 100000000
Origem: 1 	 Destino: 1078 	 Distância: 100000000
Origem: 1 	 Destino: 1079 	 Distância: 100000000
Origem: 1 	 Destino: 1080 	 Distância: 100000000
Origem: 1 	 Destino: 1081 	 Distância: 100000000
Origem: 1 	 Destino: 1082 	 Distância: 100000000
Origem: 1 	 Destino: 1083 	 Distância: 450
Origem: 1 	 Destino: 1084 	 Distância: 455
Origem: 1 	 Destino: 1085 	 Distância: 465
Origem: 1 	 Destino: 1086 	 Distância: 475
Origem: 1 	 Destino: 1087 	 Distância: 480
Origem: 1 	 Destino: 1088 	 Distância: 485
